year,county_district_code,enrollment_size,demographic_composition,student_teacher_ratio,graduation_rate,free_reduced_lunch_pct,act_score_avg
2015,96113,981,"{""ENROLLMENT_ASIAN_PCT"": 3.7, ""ENROLLMENT_BLACK_PCT"": 23.2, ""ENROLLMENT_HISPANIC_PCT"": 5.2, ""ENROLLMENT_WHITE_PCT"": 62.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.6}",13,0.0,47.3,22.8
2015,96114,4438,"{""ENROLLMENT_ASIAN_PCT"": 2.4, ""ENROLLMENT_BLACK_PCT"": 16.7, ""ENROLLMENT_HISPANIC_PCT"": 2.3, ""ENROLLMENT_WHITE_PCT"": 75.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.7}",14,0.0,17.9,23.3
2015,96119,3734,"{""ENROLLMENT_ASIAN_PCT"": 1.7, ""ENROLLMENT_BLACK_PCT"": 40.7, ""ENROLLMENT_HISPANIC_PCT"": 1.8, ""ENROLLMENT_WHITE_PCT"": 54.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.4}",2,0.0,52.5,16.6
2015,115115,24154,"{""ENROLLMENT_ASIAN_PCT"": 2.6, ""ENROLLMENT_BLACK_PCT"": 82.6, ""ENROLLMENT_HISPANIC_PCT"": 3.3, ""ENROLLMENT_WHITE_PCT"": 11.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,0.0,100.0,16.8
2015,115906,2840,"{""ENROLLMENT_ASIAN_PCT"": 0.5, ""ENROLLMENT_BLACK_PCT"": 86.0, ""ENROLLMENT_HISPANIC_PCT"": 11.8, ""ENROLLMENT_WHITE_PCT"": 1.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.7}",13,0.0,100.0,15.7
2015,115914,547,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 95.4, ""ENROLLMENT_HISPANIC_PCT"": 3.3, ""ENROLLMENT_WHITE_PCT"": 0.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,0.0,93.2,
2016,96088,17712,"{""ENROLLMENT_ASIAN_PCT"": 1.0, ""ENROLLMENT_BLACK_PCT"": 74.9, ""ENROLLMENT_HISPANIC_PCT"": 2.0, ""ENROLLMENT_WHITE_PCT"": 20.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.3}",14,91.5,62.5,17.7
2016,96089,10799,"{""ENROLLMENT_ASIAN_PCT"": 0.5, ""ENROLLMENT_BLACK_PCT"": 81.5, ""ENROLLMENT_HISPANIC_PCT"": 2.7, ""ENROLLMENT_WHITE_PCT"": 11.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.9}",14,85.68,100.0,17.2
2016,96090,5575,"{""ENROLLMENT_ASIAN_PCT"": 3.6, ""ENROLLMENT_BLACK_PCT"": 34.3, ""ENROLLMENT_HISPANIC_PCT"": 9.3, ""ENROLLMENT_WHITE_PCT"": 48.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.7}",13,96.63,51.5,20.8
2016,96091,21140,"{""ENROLLMENT_ASIAN_PCT"": 7.1, ""ENROLLMENT_BLACK_PCT"": 9.1, ""ENROLLMENT_HISPANIC_PCT"": 3.2, ""ENROLLMENT_WHITE_PCT"": 78.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.4}",14,97.89,14.7,24.0
2016,96092,5688,"{""ENROLLMENT_ASIAN_PCT"": 2.0, ""ENROLLMENT_BLACK_PCT"": 13.3, ""ENROLLMENT_HISPANIC_PCT"": 3.0, ""ENROLLMENT_WHITE_PCT"": 76.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.9}",14,98.64,14.1,23.4
2016,96093,6495,"{""ENROLLMENT_ASIAN_PCT"": 4.2, ""ENROLLMENT_BLACK_PCT"": 3.1, ""ENROLLMENT_HISPANIC_PCT"": 3.9, ""ENROLLMENT_WHITE_PCT"": 85.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.2}",16,97.51,17.1,22.6
2016,96094,10312,"{""ENROLLMENT_ASIAN_PCT"": 3.5, ""ENROLLMENT_BLACK_PCT"": 8.6, ""ENROLLMENT_HISPANIC_PCT"": 3.4, ""ENROLLMENT_WHITE_PCT"": 81.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.2}",15,96.09,29.0,20.9
2016,96095,17302,"{""ENROLLMENT_ASIAN_PCT"": 11.9, ""ENROLLMENT_BLACK_PCT"": 15.3, ""ENROLLMENT_HISPANIC_PCT"": 5.2, ""ENROLLMENT_WHITE_PCT"": 62.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.7}",14,95.15,19.8,23.7
2016,96098,2503,"{""ENROLLMENT_ASIAN_PCT"": 2.7, ""ENROLLMENT_BLACK_PCT"": 8.3, ""ENROLLMENT_HISPANIC_PCT"": 6.1, ""ENROLLMENT_WHITE_PCT"": 76.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.2}",16,95.29,40.1,20.5
2016,96099,1584,"{""ENROLLMENT_ASIAN_PCT"": 11.4, ""ENROLLMENT_BLACK_PCT"": 13.5, ""ENROLLMENT_HISPANIC_PCT"": 3.7, ""ENROLLMENT_WHITE_PCT"": 68.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.9}",15,97.2,65.3,18.2
2016,96101,806,"{""ENROLLMENT_ASIAN_PCT"": 6.0, ""ENROLLMENT_BLACK_PCT"": 22.1, ""ENROLLMENT_HISPANIC_PCT"": 5.8, ""ENROLLMENT_WHITE_PCT"": 59.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.3}",10,100.0,26.7,23.3
2016,96102,2590,"{""ENROLLMENT_ASIAN_PCT"": 12.3, ""ENROLLMENT_BLACK_PCT"": 16.8, ""ENROLLMENT_HISPANIC_PCT"": 3.7, ""ENROLLMENT_WHITE_PCT"": 63.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.4}",11,98.67,13.8,26.4
2016,96103,1441,"{""ENROLLMENT_ASIAN_PCT"": 0.6, ""ENROLLMENT_BLACK_PCT"": 18.6, ""ENROLLMENT_HISPANIC_PCT"": 5.5, ""ENROLLMENT_WHITE_PCT"": 65.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 9.2}",14,100.0,99.9,18.0
2016,96104,2535,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.8, ""ENROLLMENT_HISPANIC_PCT"": 0.7, ""ENROLLMENT_WHITE_PCT"": 0.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.3}",17,97.12,100.0,16.0
2016,96106,4165,"{""ENROLLMENT_ASIAN_PCT"": 13.8, ""ENROLLMENT_BLACK_PCT"": 16.5, ""ENROLLMENT_HISPANIC_PCT"": 4.3, ""ENROLLMENT_WHITE_PCT"": 59.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.5}",13,100.0,11.7,25.7
2016,96107,1230,"{""ENROLLMENT_ASIAN_PCT"": 1.5, ""ENROLLMENT_BLACK_PCT"": 26.7, ""ENROLLMENT_HISPANIC_PCT"": 3.8, ""ENROLLMENT_WHITE_PCT"": 60.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 7.6}",12,92.59,46.9,20.4
2016,96109,3145,"{""ENROLLMENT_ASIAN_PCT"": 0.2, ""ENROLLMENT_BLACK_PCT"": 96.6, ""ENROLLMENT_HISPANIC_PCT"": 1.5, ""ENROLLMENT_WHITE_PCT"": 1.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.3}",14,91.33,91.6,14.5
2016,96110,6342,"{""ENROLLMENT_ASIAN_PCT"": 1.9, ""ENROLLMENT_BLACK_PCT"": 39.9, ""ENROLLMENT_HISPANIC_PCT"": 16.3, ""ENROLLMENT_WHITE_PCT"": 33.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 8.1}",16,80.48,77.6,17.7
2016,96111,5346,"{""ENROLLMENT_ASIAN_PCT"": 0.2, ""ENROLLMENT_BLACK_PCT"": 98.1, ""ENROLLMENT_HISPANIC_PCT"": 0.6, ""ENROLLMENT_WHITE_PCT"": 1.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,93.56,98.3,14.6
2016,96112,2861,"{""ENROLLMENT_ASIAN_PCT"": 1.4, ""ENROLLMENT_BLACK_PCT"": 84.3, ""ENROLLMENT_HISPANIC_PCT"": 2.8, ""ENROLLMENT_WHITE_PCT"": 10.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.6}",13,90.27,69.6,17.3
2016,96113,957,"{""ENROLLMENT_ASIAN_PCT"": 3.6, ""ENROLLMENT_BLACK_PCT"": 22.8, ""ENROLLMENT_HISPANIC_PCT"": 5.7, ""ENROLLMENT_WHITE_PCT"": 62.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.1}",13,95.45,47.6,22.4
2016,96114,4443,"{""ENROLLMENT_ASIAN_PCT"": 2.1, ""ENROLLMENT_BLACK_PCT"": 15.3, ""ENROLLMENT_HISPANIC_PCT"": 2.5, ""ENROLLMENT_WHITE_PCT"": 76.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.0}",15,97.04,17.3,23.9
2016,96119,3569,"{""ENROLLMENT_ASIAN_PCT"": 1.3, ""ENROLLMENT_BLACK_PCT"": 41.0, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 53.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.3}",2,63.56,54.7,15.9
2016,115115,22506,"{""ENROLLMENT_ASIAN_PCT"": 2.6, ""ENROLLMENT_BLACK_PCT"": 81.8, ""ENROLLMENT_HISPANIC_PCT"": 3.8, ""ENROLLMENT_WHITE_PCT"": 11.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,84.93,100.0,16.3
2016,115906,2918,"{""ENROLLMENT_ASIAN_PCT"": 0.3, ""ENROLLMENT_BLACK_PCT"": 85.9, ""ENROLLMENT_HISPANIC_PCT"": 11.9, ""ENROLLMENT_WHITE_PCT"": 1.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.0}",13,98.18,100.0,14.4
2016,115914,956,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.3, ""ENROLLMENT_HISPANIC_PCT"": 1.6, ""ENROLLMENT_WHITE_PCT"": 0.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,0.0,100.0,
2017,96088,17610,"{""ENROLLMENT_ASIAN_PCT"": 0.9, ""ENROLLMENT_BLACK_PCT"": 76.3, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 18.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.6}",15,89.82,63.4,17.8
2017,96089,10495,"{""ENROLLMENT_ASIAN_PCT"": 0.4, ""ENROLLMENT_BLACK_PCT"": 82.6, ""ENROLLMENT_HISPANIC_PCT"": 2.9, ""ENROLLMENT_WHITE_PCT"": 10.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.8}",14,84.08,100.0,17.2
2017,96090,5659,"{""ENROLLMENT_ASIAN_PCT"": 3.6, ""ENROLLMENT_BLACK_PCT"": 32.3, ""ENROLLMENT_HISPANIC_PCT"": 11.8, ""ENROLLMENT_WHITE_PCT"": 45.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.4}",13,92.33,49.4,21.0
2017,96091,20952,"{""ENROLLMENT_ASIAN_PCT"": 7.6, ""ENROLLMENT_BLACK_PCT"": 9.1, ""ENROLLMENT_HISPANIC_PCT"": 3.3, ""ENROLLMENT_WHITE_PCT"": 77.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.5}",14,97.08,14.1,24.3
2017,96092,5708,"{""ENROLLMENT_ASIAN_PCT"": 1.9, ""ENROLLMENT_BLACK_PCT"": 12.4, ""ENROLLMENT_HISPANIC_PCT"": 3.2, ""ENROLLMENT_WHITE_PCT"": 77.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.1}",15,98.71,13.1,24.0
2017,96093,6687,"{""ENROLLMENT_ASIAN_PCT"": 4.4, ""ENROLLMENT_BLACK_PCT"": 2.7, ""ENROLLMENT_HISPANIC_PCT"": 4.0, ""ENROLLMENT_WHITE_PCT"": 84.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.9}",16,97.06,15.4,23.4
2017,96094,10221,"{""ENROLLMENT_ASIAN_PCT"": 3.5, ""ENROLLMENT_BLACK_PCT"": 8.6, ""ENROLLMENT_HISPANIC_PCT"": 3.6, ""ENROLLMENT_WHITE_PCT"": 80.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.3}",15,94.82,28.7,20.9
2017,96095,17434,"{""ENROLLMENT_ASIAN_PCT"": 12.3, ""ENROLLMENT_BLACK_PCT"": 15.5, ""ENROLLMENT_HISPANIC_PCT"": 5.3, ""ENROLLMENT_WHITE_PCT"": 61.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.5}",14,96.2,19.9,23.5
2017,96098,2589,"{""ENROLLMENT_ASIAN_PCT"": 2.7, ""ENROLLMENT_BLACK_PCT"": 8.7, ""ENROLLMENT_HISPANIC_PCT"": 6.2, ""ENROLLMENT_WHITE_PCT"": 75.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.9}",17,95.17,38.9,21.0
2017,96099,1655,"{""ENROLLMENT_ASIAN_PCT"": 12.5, ""ENROLLMENT_BLACK_PCT"": 13.4, ""ENROLLMENT_HISPANIC_PCT"": 4.0, ""ENROLLMENT_WHITE_PCT"": 66.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.9}",15,97.3,63.2,18.7
2017,96101,797,"{""ENROLLMENT_ASIAN_PCT"": 6.3, ""ENROLLMENT_BLACK_PCT"": 21.6, ""ENROLLMENT_HISPANIC_PCT"": 5.9, ""ENROLLMENT_WHITE_PCT"": 59.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.5}",10,94.83,26.0,22.2
2017,96102,2637,"{""ENROLLMENT_ASIAN_PCT"": 12.4, ""ENROLLMENT_BLACK_PCT"": 16.8, ""ENROLLMENT_HISPANIC_PCT"": 4.1, ""ENROLLMENT_WHITE_PCT"": 62.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.1}",11,98.6,12.6,25.8
2017,96103,1476,"{""ENROLLMENT_ASIAN_PCT"": 0.6, ""ENROLLMENT_BLACK_PCT"": 19.7, ""ENROLLMENT_HISPANIC_PCT"": 6.2, ""ENROLLMENT_WHITE_PCT"": 63.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 9.9}",15,98.02,99.9,18.5
2017,96104,2521,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.5, ""ENROLLMENT_HISPANIC_PCT"": 0.9, ""ENROLLMENT_WHITE_PCT"": 0.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.2}",16,92.94,100.0,15.3
2017,96106,4129,"{""ENROLLMENT_ASIAN_PCT"": 14.0, ""ENROLLMENT_BLACK_PCT"": 16.0, ""ENROLLMENT_HISPANIC_PCT"": 4.7, ""ENROLLMENT_WHITE_PCT"": 59.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.8}",13,97.01,10.8,25.9
2017,96107,1279,"{""ENROLLMENT_ASIAN_PCT"": 2.0, ""ENROLLMENT_BLACK_PCT"": 23.4, ""ENROLLMENT_HISPANIC_PCT"": 4.2, ""ENROLLMENT_WHITE_PCT"": 61.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 9.0}",12,96.15,40.5,22.5
2017,96109,3083,"{""ENROLLMENT_ASIAN_PCT"": 0.2, ""ENROLLMENT_BLACK_PCT"": 95.7, ""ENROLLMENT_HISPANIC_PCT"": 1.9, ""ENROLLMENT_WHITE_PCT"": 1.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.6}",14,84.51,95.3,14.8
2017,96110,6289,"{""ENROLLMENT_ASIAN_PCT"": 1.9, ""ENROLLMENT_BLACK_PCT"": 40.8, ""ENROLLMENT_HISPANIC_PCT"": 17.4, ""ENROLLMENT_WHITE_PCT"": 31.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 7.7}",16,82.43,74.5,17.6
2017,96111,5213,"{""ENROLLMENT_ASIAN_PCT"": 0.1, ""ENROLLMENT_BLACK_PCT"": 98.4, ""ENROLLMENT_HISPANIC_PCT"": 0.5, ""ENROLLMENT_WHITE_PCT"": 0.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,90.95,98.8,14.1
2017,96112,2732,"{""ENROLLMENT_ASIAN_PCT"": 1.1, ""ENROLLMENT_BLACK_PCT"": 82.5, ""ENROLLMENT_HISPANIC_PCT"": 3.1, ""ENROLLMENT_WHITE_PCT"": 10.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.9}",13,90.1,99.8,16.7
2017,96113,903,"{""ENROLLMENT_ASIAN_PCT"": 3.3, ""ENROLLMENT_BLACK_PCT"": 23.9, ""ENROLLMENT_HISPANIC_PCT"": 5.4, ""ENROLLMENT_WHITE_PCT"": 61.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.1}",13,95.56,43.5,20.6
2017,96114,4435,"{""ENROLLMENT_ASIAN_PCT"": 2.1, ""ENROLLMENT_BLACK_PCT"": 14.3, ""ENROLLMENT_HISPANIC_PCT"": 2.7, ""ENROLLMENT_WHITE_PCT"": 77.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.1}",14,94.63,15.8,23.6
2017,96119,3339,"{""ENROLLMENT_ASIAN_PCT"": 1.7, ""ENROLLMENT_BLACK_PCT"": 41.3, ""ENROLLMENT_HISPANIC_PCT"": 1.7, ""ENROLLMENT_WHITE_PCT"": 53.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.2}",2,59.84,66.2,16.0
2017,115115,21754,"{""ENROLLMENT_ASIAN_PCT"": 2.5, ""ENROLLMENT_BLACK_PCT"": 80.6, ""ENROLLMENT_HISPANIC_PCT"": 4.0, ""ENROLLMENT_WHITE_PCT"": 12.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,79.78,100.0,17.0
2017,115906,2751,"{""ENROLLMENT_ASIAN_PCT"": 0.3, ""ENROLLMENT_BLACK_PCT"": 84.5, ""ENROLLMENT_HISPANIC_PCT"": 13.2, ""ENROLLMENT_WHITE_PCT"": 0.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.1}",13,95.12,100.0,14.5
2017,115914,1253,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.3, ""ENROLLMENT_HISPANIC_PCT"": 1.3, ""ENROLLMENT_WHITE_PCT"": 0.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",19,0.0,100.0,
2018,96088,17370,"{""ENROLLMENT_ASIAN_PCT"": 0.9, ""ENROLLMENT_BLACK_PCT"": 77.5, ""ENROLLMENT_HISPANIC_PCT"": 2.2, ""ENROLLMENT_WHITE_PCT"": 17.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.7}",13,85.96,63.4,17.6
2018,96089,10156,"{""ENROLLMENT_ASIAN_PCT"": 0.3, ""ENROLLMENT_BLACK_PCT"": 82.9, ""ENROLLMENT_HISPANIC_PCT"": 3.2, ""ENROLLMENT_WHITE_PCT"": 9.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.1}",13,88.0,100.0,16.3
2018,96090,5786,"{""ENROLLMENT_ASIAN_PCT"": 3.5, ""ENROLLMENT_BLACK_PCT"": 32.4, ""ENROLLMENT_HISPANIC_PCT"": 12.2, ""ENROLLMENT_WHITE_PCT"": 44.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.7}",12,90.2,47.3,20.1
2018,96091,20964,"{""ENROLLMENT_ASIAN_PCT"": 8.3, ""ENROLLMENT_BLACK_PCT"": 8.8, ""ENROLLMENT_HISPANIC_PCT"": 3.4, ""ENROLLMENT_WHITE_PCT"": 76.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.9}",13,96.71,14.0,24.1
2018,96092,5760,"{""ENROLLMENT_ASIAN_PCT"": 1.8, ""ENROLLMENT_BLACK_PCT"": 11.1, ""ENROLLMENT_HISPANIC_PCT"": 3.7, ""ENROLLMENT_WHITE_PCT"": 77.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.4}",15,97.44,12.8,24.2
2018,96093,6832,"{""ENROLLMENT_ASIAN_PCT"": 4.3, ""ENROLLMENT_BLACK_PCT"": 2.5, ""ENROLLMENT_HISPANIC_PCT"": 4.2, ""ENROLLMENT_WHITE_PCT"": 84.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.0}",15,96.02,14.8,22.9
2018,96094,10138,"{""ENROLLMENT_ASIAN_PCT"": 3.8, ""ENROLLMENT_BLACK_PCT"": 8.1, ""ENROLLMENT_HISPANIC_PCT"": 3.8, ""ENROLLMENT_WHITE_PCT"": 80.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.5}",13,93.07,28.1,21.2
2018,96095,17599,"{""ENROLLMENT_ASIAN_PCT"": 12.7, ""ENROLLMENT_BLACK_PCT"": 15.6, ""ENROLLMENT_HISPANIC_PCT"": 5.2, ""ENROLLMENT_WHITE_PCT"": 60.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.6}",13,94.99,18.9,23.3
2018,96098,2560,"{""ENROLLMENT_ASIAN_PCT"": 2.7, ""ENROLLMENT_BLACK_PCT"": 8.8, ""ENROLLMENT_HISPANIC_PCT"": 5.9, ""ENROLLMENT_WHITE_PCT"": 75.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 7.5}",16,90.36,37.1,20.8
2018,96099,1675,"{""ENROLLMENT_ASIAN_PCT"": 12.8, ""ENROLLMENT_BLACK_PCT"": 12.8, ""ENROLLMENT_HISPANIC_PCT"": 4.1, ""ENROLLMENT_WHITE_PCT"": 66.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.0}",14,92.52,65.9,19.5
2018,96101,783,"{""ENROLLMENT_ASIAN_PCT"": 5.2, ""ENROLLMENT_BLACK_PCT"": 20.9, ""ENROLLMENT_HISPANIC_PCT"": 5.9, ""ENROLLMENT_WHITE_PCT"": 60.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 7.2}",8,96.3,23.3,22.8
2018,96102,2681,"{""ENROLLMENT_ASIAN_PCT"": 13.7, ""ENROLLMENT_BLACK_PCT"": 16.1, ""ENROLLMENT_HISPANIC_PCT"": 4.1, ""ENROLLMENT_WHITE_PCT"": 60.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.1}",11,100.0,11.6,25.9
2018,96103,1439,"{""ENROLLMENT_ASIAN_PCT"": 0.8, ""ENROLLMENT_BLACK_PCT"": 20.8, ""ENROLLMENT_HISPANIC_PCT"": 7.3, ""ENROLLMENT_WHITE_PCT"": 60.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 11.0}",14,94.51,99.9,17.7
2018,96104,2517,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.5, ""ENROLLMENT_HISPANIC_PCT"": 0.9, ""ENROLLMENT_WHITE_PCT"": 0.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,91.62,99.9,15.5
2018,96106,4223,"{""ENROLLMENT_ASIAN_PCT"": 15.4, ""ENROLLMENT_BLACK_PCT"": 15.2, ""ENROLLMENT_HISPANIC_PCT"": 4.9, ""ENROLLMENT_WHITE_PCT"": 58.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.3}",13,96.89,10.4,26.4
2018,96107,1340,"{""ENROLLMENT_ASIAN_PCT"": 2.2, ""ENROLLMENT_BLACK_PCT"": 22.2, ""ENROLLMENT_HISPANIC_PCT"": 4.7, ""ENROLLMENT_WHITE_PCT"": 60.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 10.1}",10,95.89,40.5,19.5
2018,96109,3139,"{""ENROLLMENT_ASIAN_PCT"": 0.2, ""ENROLLMENT_BLACK_PCT"": 95.3, ""ENROLLMENT_HISPANIC_PCT"": 2.0, ""ENROLLMENT_WHITE_PCT"": 1.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.3}",13,73.62,90.1,13.6
2018,96110,6326,"{""ENROLLMENT_ASIAN_PCT"": 1.7, ""ENROLLMENT_BLACK_PCT"": 42.0, ""ENROLLMENT_HISPANIC_PCT"": 19.1, ""ENROLLMENT_WHITE_PCT"": 29.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 7.5}",16,78.71,100.0,17.3
2018,96111,5356,"{""ENROLLMENT_ASIAN_PCT"": 0.2, ""ENROLLMENT_BLACK_PCT"": 98.1, ""ENROLLMENT_HISPANIC_PCT"": 0.6, ""ENROLLMENT_WHITE_PCT"": 1.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,80.14,99.6,14.3
2018,96112,2697,"{""ENROLLMENT_ASIAN_PCT"": 1.3, ""ENROLLMENT_BLACK_PCT"": 81.4, ""ENROLLMENT_HISPANIC_PCT"": 3.5, ""ENROLLMENT_WHITE_PCT"": 10.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.2}",12,88.0,99.7,17.1
2018,96113,874,"{""ENROLLMENT_ASIAN_PCT"": 3.4, ""ENROLLMENT_BLACK_PCT"": 22.4, ""ENROLLMENT_HISPANIC_PCT"": 5.5, ""ENROLLMENT_WHITE_PCT"": 62.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.7}",11,98.36,43.7,20.2
2018,96114,4486,"{""ENROLLMENT_ASIAN_PCT"": 1.8, ""ENROLLMENT_BLACK_PCT"": 13.6, ""ENROLLMENT_HISPANIC_PCT"": 3.1, ""ENROLLMENT_WHITE_PCT"": 77.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.3}",13,97.1,14.8,23.8
2018,96119,3501,"{""ENROLLMENT_ASIAN_PCT"": 1.5, ""ENROLLMENT_BLACK_PCT"": 39.1, ""ENROLLMENT_HISPANIC_PCT"": 2.4, ""ENROLLMENT_WHITE_PCT"": 55.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.2}",2,60.26,65.4,15.9
2018,115115,20879,"{""ENROLLMENT_ASIAN_PCT"": 2.6, ""ENROLLMENT_BLACK_PCT"": 79.8, ""ENROLLMENT_HISPANIC_PCT"": 4.5, ""ENROLLMENT_WHITE_PCT"": 13.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,79.94,100.0,16.6
2018,115906,2318,"{""ENROLLMENT_ASIAN_PCT"": 0.3, ""ENROLLMENT_BLACK_PCT"": 82.8, ""ENROLLMENT_HISPANIC_PCT"": 15.0, ""ENROLLMENT_WHITE_PCT"": 1.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.3}",12,90.18,100.0,14.8
2018,115914,1719,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.7, ""ENROLLMENT_HISPANIC_PCT"": 0.8, ""ENROLLMENT_WHITE_PCT"": 0.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,0.0,100.0,
2019,96088,17011,"{""ENROLLMENT_ASIAN_PCT"": 1.0, ""ENROLLMENT_BLACK_PCT"": 78.9, ""ENROLLMENT_HISPANIC_PCT"": 2.3, ""ENROLLMENT_WHITE_PCT"": 15.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.0}",12,86.4,63.5,18.1
